-0.395698	0.00531732
0.0429135	0.0360468
-0.0435999	-0.0951895
0.637671	-0.297185
0.192783	0.273047
0.282647	-0.0951779
2.37227	0.696803
0.200377	0.00487595
0.0457307	0.279474
-0.091465	2.35576
-0.0797561	0.203117
0.0434111	0.043318
0.108503	0.123637
0.373382	-0.247013
-0.372414	0.298502
0.267872	-0.023592
1.72955	-0.230703
-0.398356	-0.317754
-0.129509	0.195069
5.11288	1.25377
-0.124781	-0.276142
-0.0989031	-0.0236844
-0.117146	4.6962
0.922361	-0.06938
0.326971	-0.185045
-0.205502	-0.241216
-0.0739112	0.678231
0.148271	0.250703
0.151703	0.0114973
0.392248	-0.0939377
0.0376242	-0.0116002
0.0569196	0.0595232
5.38038	0.723366
-0.557892	-0.478366
-0.369137	-0.0349889
0.125394	6.90674
-0.343334	-0.395636
0.0627548	-0.33353
0.24695	-0.00564684
-1.21899	-0.0291833
-0.447348	-0.346814
0.112339	-0.0669734
1.80071	-0.829974
0.109784	0.231917
0.0553656	-0.15668
4.86146	1.65983
-0.0823437	0.229445
-0.116761	-0.0337946
-0.156717	4.55014
0.610489	-0.0368991
-0.106144	-0.00379492
-0.0165732	-0.140697
-0.16788	0.511533
0.256158	-0.105728
-0.0915637	0.00353477
0.757603	-0.285673
0.466413	-0.18926
0.0826695	0.254681
3.69429	0.878411
-0.0149505	0.132556
-0.104651	0.068545
0.15551	3.47993
0.226887	0.170955
0.126579	-0.243633
0.0783593	-0.172158
-0.449066	0.0271506
0.045402	0.0055322
0.1735	-0.0663456
0.20367	-0.485108
0.224387	0.0448591
0.210452	0.0879104
4.44084	1.25539
0.00169654	0.271143
-0.568981	0.191133
-0.0475755	6.19621
0.0801443	-0.00756292
-0.314593	-0.589783
-0.203574	0.0159495
-0.789227	-0.174223
-0.379801	-0.0421921
-0.133743	-0.0947859
2.07303	-0.48028
0.0502902	-0.580109
-0.358392	-0.155556
6.25305	1.93376
-0.207978	-0.147928
-0.24626	-0.224964
-0.00982001	6.55979
-0.70489	-0.041587
0.112179	-0.212532
0.1931	0.0839322
-0.658968	-0.662878
-0.329971	0.171562
0.0318492	0.249491
1.86713	-1.03368
-0.098418	-0.240426
-0.24717	-0.0600417
6.21675	1.71906
-0.0481029	-0.255502
-0.260614	-0.275768
-0.0859143	6.72037
-0.31048	-0.0711603
0.0444198	-0.515273
0.258879	-0.0188653
-0.951393	-0.108206
0.0900037	-0.0912601
-0.0881943	0.0414115
1.75812	-0.729216
-0.148961	0.399183
-0.118036	-0.118871
4.67663	1.69621
-0.274762	-0.162656
-0.325299	-0.103282
-0.0542767	4.96513
0.992778	-0.29741
0.200958	-0.0820581
-0.124551	0.141898
-0.730522	0.295389
-0.181793	0.0743751
0.0160598	-0.122906
1.78765	-0.284487
-0.33597	-0.351304
-0.345765	0.225309
4.97078	1.7478
-0.422071	-0.510491
-0.376625	-0.13213
0.0702546	5.45254
0.308679	-0.515393
0.0702593	-0.428891
-0.117517	-0.0226106
0.497729	0.195577
-0.162576	0.0323682
-0.242276	-0.0703674
1.60028	0.314753
-0.368375	0.068684
0.0813936	-0.0988106
4.53705	1.6586
0.0351639	-0.0688439
-0.471016	-0.0952681
-0.12473	5.18219
0.267799	0.402962
-0.151769	-0.348825
-0.058743	-0.0605516
-0.411073	0.612709
-0.117154	0.00385676
-0.219047	-0.00528926
0.492774	-0.523502
0.0943061	0.0136022
0.173383	-0.0625503
4.23061	0.516
0.16655	0.178739
-0.13832	0.165614
-0.0336678	4.13628
0.0153195	-0.0131726
-0.103606	-0.401454
-0.23384	-0.104654
-0.735767	0.267614
-0.230777	-0.0823211
0.0175348	0.0827181
1.93522	-0.66231
-0.719359	0.280132
-0.0176661	-0.163553
5.27404	2.06024
-0.595623	-0.654422
0.0144081	-0.283696
-0.310321	3.8594
0.361438	-0.0105151
0.00707653	-0.0863322
-0.0813568	-0.245203
0.238682	0.371192
-0.467971	0.207654
-0.0476535	0.00213058
2.14477	0.0771779
-0.560657	-0.0903903
0.0392628	-0.116631
4.76793	2.09939
-0.120876	-0.401797
-0.21214	-0.160572
-0.0393092	4.95751
0.00157826	-0.241607
0.314525	-0.129011
-0.111961	-0.14508
0.204754	0.32737
-0.293409	-0.0721578
0.150258	0.0374065
1.47883	0.19477
-0.493034	-0.296789
-0.257379	0.208077
3.66913	1.42932
-0.293978	-0.371336
-0.223299	-0.223114
-0.0170571	3.55668
0.784047	-0.181947
0.024743	-0.0146968
0.00563741	-0.00173859
-0.322563	0.338518
-0.0392184	-0.117939
-0.151363	0.0696727
1.04244	-0.208592
-0.0357322	-0.0677762
-0.0323169	-0.0832812
2.26662	1.09016
0.211844	-0.258324
-0.00753006	-0.0431887
-0.0409604	2.3809
0.0132264	0.00439858
0.0539218	0.284327
0.00356727	0.0214305
-0.00657672	0.118936
0.634744	-0.26968
0.160295	0.150235
0.0441336	-0.227035
2.3065	0.603699
0.262083	0.120507
-0.123662	0.372258
-0.0583651	2.51067
0.670459	0.110017
0.0180674	-0.116037
0.0262408	0.0399881
-0.169142	0.718567
0.162383	0.121831
-0.162232	-0.273278
0.337881	-0.446988
0.00499005	0.344269
0.108443	-0.178902
4.63148	1.3793
-0.146949	-0.110539
-0.0715359	0.00159779
-0.12063	4.77258
0.70491	-0.0886702
0.195694	-0.116821
-0.148859	-0.156566
-0.385364	0.84969
0.468037	0.106304
-0.198751	-0.162267
1.51133	-0.648154
-0.0345031	0.390196
-0.0330979	-0.152259
5.14377	1.44187
-0.261822	-0.0790121
-0.161187	-0.0528937
-0.0837452	6.05003
0.358158	-0.4597
0.123214	-0.145336
-0.184225	0.056865
-0.296233	0.274856
-0.348898	0.294701
0.0683866	-0.173166
1.60594	-0.311853
-0.143782	-0.293843
-0.404792	-0.0335385
6.51845	1.38027
-0.0789864	0.161536
-0.522599	-0.293833
0.0326861	6.32915
0.692718	0.354605
0.175072	-0.158092
-0.0694358	-0.0388826
-0.195161	0.652992
-0.26425	-0.0120521
-0.383801	0.0560759
0.922336	-0.629287
-0.0225442	-0.216917
0.16266	-0.147404
7.26552	1.0807
-0.248644	0.0625877
-0.473006	0.230589
-0.0177604	5.75553
0.0634918	0.139736
-0.146904	-0.246337
-0.0200846	0.0135967
-0.626278	-0.0096971
-0.190103	-0.289976
0.129035	-0.0814839
0.834304	-0.696765
-0.094439	0.108282
0.0510313	-0.246542
6.22843	0.785334
0.403168	-0.474481
-0.423517	-0.0123322
-0.125796	5.97024
0.80706	0.0289493
0.227899	-0.290822
-0.177968	-0.135982
-0.598784	0.867354
0.335492	0.279906
-0.0707946	-0.232967
1.46323	-0.701061
-0.457969	0.259837
-0.0438472	-0.0158598
4.5372	1.56436
0.429739	-0.514241
-0.312101	-0.0127367
-0.168441	3.38907
0.0821582	-0.213041
0.243826	-0.407228
-0.0616039	-0.00300461
-0.0261949	0.728699
-0.365002	0.272027
0.0207066	-0.346049
1.6679	-0.509893
-0.17652	0.387782
-0.10526	-0.0678824
4.86587	1.84724
-0.251878	-0.116935
-0.124004	-0.340642
-0.0487077	5.20565
0.287865	0.308573
0.473905	-0.305008
0.0820081	-0.146585
-0.514326	0.219549
-0.0627454	0.250178
-0.0424699	0.0842546
1.24105	-0.518004
0.0987958	-0.249277
0.081738	-0.0161749
7.32955	1.09448
0.0981281	0.0922315
-0.290557	0.0906193
-0.0649507	7.08516
0.395828	0.327245
-0.123267	-0.258522
-0.144143	-0.00983826
-0.5349	0.4674
-0.384406	-0.243775
-0.172989	-0.22889
1.36478	-0.666056
0.12484	-0.164327
0.105779	-0.0181382
6.94953	0.953557
0.0795301	0.0229562
-0.402671	0.198523
-0.0242875	6.96402
-0.0617873	0.00218803
-0.331188	-0.386735
0.00616446	-0.00930997
-0.607125	0.0250935
-0.429295	-0.338035
-0.0603231	-0.0578775
0.914358	-0.729544
-0.00884688	-0.650283
-0.0143824	-0.273457
4.84916	1.02825
0.51886	-0.0142581
-0.12843	0.205607
0.0799349	3.71844
0.556368	0.419642
-0.173201	-0.217744
-0.0300993	-0.111505
-0.0687671	0.122935
0.0704431	-0.274763
0.12432	-0.00145
-0.69232	0.18377
0.267169	-0.142722
0.0919458	-0.122281
5.45012	-0.332781
0.461843	0.549021
-0.440889	0.0867959
-0.202381	5.80091
0.409974	0.749125
0.0582046	-0.363307
-0.102835	-0.115637
-0.427774	0.427383
-0.218608	0.0773745
-0.261967	-0.0803223
1.11031	-0.416324
0.207721	-0.266007
-0.11372	-0.0620373
2.60962	0.684535
0.4976	0.215377
-0.0793377	0.0861529
0.00111165	2.42578
0.234564	0.437685
0.057517	0.0555909
-0.0503241	-0.0610619
-0.555882	0.171069
-0.199793	-0.0833953
-0.111087	-0.0640155
0.255817	-0.548458
0.0112972	0.0244201
0.0950963	0.00684015
4.43954	0.384261
-0.0275457	0.0826553
-0.393097	0.186115
-0.11447	3.98553
-0.22782	0.0135839
0.0212857	-0.168296
0.249015	-0.163954
-0.352603	-0.132664
-0.0664202	0.135932
-0.0456124	0.175493
1.03518	-0.503178
0.147159	-0.0273705
0.105371	-0.0181041
2.93278	0.815998
0.0171795	-0.0786957
0.0742676	0.018998
-0.0962367	0.102717
0.0804708	0.0488306
-0.1648	-0.0595336
0.821782	0.0742446
0.165889	0.13415
-0.178668	-0.153956
2.52708	0.673307
0.0691563	0.0899986
-0.0925412	0.0457641
0.0937473	2.47496
0.298981	0.141952
0.0167907	-0.148099
-0.0560144	-0.188474
-0.282926	0.0518522
0.0291779	-0.0391921
-0.114517	-0.0612363
0.65167	-0.155269
-0.150325	-0.0359903
-0.165339	-0.150301
5.84047	1.48699
-0.575292	-0.0277538
0.0138372	-0.28053
-0.0482195	6.1105
0.605332	-0.190966
0.413019	-0.274988
-0.157048	-0.177748
-0.693351	0.760639
0.210817	0.34133
-0.0353908	-0.203075
1.30238	-0.412476
-0.789522	0.0601545
0.19973	-0.0177833
3.73588	0.563303
0.144768	-0.104213
-0.298772	0.177514
-0.149459	6.21736
-0.578839	-0.191929
-0.199566	-0.508503
0.114955	-0.169566
-0.448724	-0.19995
-0.0652587	-0.235053
0.0279634	0.0051343
1.35156	-0.416193
-0.170596	0.0764971
-0.0753365	0.0155898
6.73562	1.18204
-0.0726176	-0.0704235
-0.427159	0.101154
0.0615864	7.17926
0.34951	-0.386862
-0.46939	-0.257277
-0.0642523	0.142396
-0.835012	0.26197
-0.37743	-0.439986
0.13044	-0.0520202
1.37445	-0.625673
-0.0165169	-0.188051
-0.268527	-0.100903
5.44302	1.28403
0.134114	0.133343
-0.245423	-0.0847185
-0.00648014	5.05287
0.277478	0.317088
0.353217	-0.271677
-0.195921	-0.0224643
-0.388063	0.495403
0.163297	0.266388
0.161232	-0.217135
0.979495	-0.430024
0.0558213	0.157619
-0.0485035	0.172454
3.34059	1.23046
0.242817	0.131134
-0.116239	-0.244727
-0.0963585	3.12794
0.257278	0.144378
0.121029	-0.162785
-0.128121	-0.116965
-0.291129	0.0960875
0.0632753	0.0453855
-0.0916173	0.106071
0.572464	-0.237784
0.0156419	-0.132978
0.0358904	-0.11999
5.88896	0.316275
0.225922	0.0722877
-0.282048	0.155097
0.0585552	6.43717
0.202859	0.0347762
-0.386558	-0.422608
-0.183475	-0.0466257
-0.240563	0.377923
-0.00219503	-0.130778
0.0288651	-0.131695
-0.369047	0.281069
0.468993	0.0845894
0.012478	-0.0024947
5.50831	0.470749
-0.262986	-0.0103387
-0.327349	-0.0262906
-0.0628972	4.0427
0.235066	-0.0380016
0.194692	0.14617
-0.0996026	-0.373207
-0.088168	0.364011
-0.44562	-0.00892776
0.0509485	-0.067222
1.87797	-0.111065
-0.351601	-0.75385
-0.251345	0.21999
6.10463	1.87317
-0.666384	-0.41022
-0.331428	-0.167075
-0.00323001	6.47613
0.224813	-0.752791
0.376099	-0.421954
-0.195001	-0.0220031
0.172522	0.183991
-0.537739	0.335538
-0.0363739	-0.144003
1.15239	0.319046
-0.150414	-0.212887
-0.0163786	-0.0179211
5.27836	1.10821
-0.587706	-0.099694
-0.140725	0.0790469
-0.233194	5.06146
0.675688	-0.618164
-0.0452359	-0.0822738
-0.320015	-0.163023
-0.148636	0.492548
0.0171491	-0.0399776
-0.120249	-0.0472208
1.94567	-0.591049
-0.350141	0.165049
-0.139425	-0.153189
6.55238	1.3288
-0.131654	0.144452
-0.617041	-0.0406197
0.10358	6.71921
0.17869	0.0842393
-0.197272	-0.407763
-0.00646698	-0.211229
-0.412266	0.268315
-0.0104684	-0.129015
-0.355224	-0.22998
1.30813	-0.568889
-0.0835115	0.0441461
0.350104	-0.367658
4.87925	1.48273
0.513663	-0.290677
-0.0721587	0.244996
-0.28284	5.66313
0.33749	0.320942
-0.351785	0.117734
-0.0663873	-0.0695897
0.166663	0.516593
-0.298185	0.00524504
-0.288087	-0.0698044
-0.963463	0.141787
0.274788	-0.0282157
0.139652	-0.204158
4.99067	-0.524548
0.160645	0.137008
-0.216064	0.0301347
0.0782671	5.1562
0.795078	0.0364752
-0.0644414	-0.103894
-0.0687676	0.182648
0.0131393	0.693961
-0.278579	0.134154
0.00471548	-0.145841
1.19574	-0.148882
0.0384548	-0.314001
-0.0238237	0.0643802
3.89564	0.983046
0.200656	0.275015
-0.345223	-0.165398
-0.0806157	3.12482
0.0393872	-0.036984
0.17463	-0.219476
0.0381213	0.0410304
-0.245741	-0.0451834
-0.00720606	0.295072
-0.0280145	0.0544356
1.02706	-0.266327
0.0218939	-0.0788069
-0.0653777	-0.190743
2.68103	1.03258
0.218617	0.0130892
-0.0268621	0.111613
-0.091914	2.34356
0.0153637	0.0848582
-0.0408397	-0.0204518
0.131854	0.0213424
-0.0283427	0.03544
-0.265922	0.231211
-0.0334614	0.0563534
0.721346	-0.405088
0.270925	-0.170056
0.0962877	0.0443059
2.21845	0.841011
-0.0541379	-0.0100998
-0.0988586	-0.00155304
0.0280098	0.0631697
0.720794	-0.239944
-0.100402	0.0407755
-0.122159	-0.153072
2.40119	0.926696
0.124902	-0.00781962
-0.000488922	-0.0772838
0.119199	2.55559
0.0683899	0.0409225
-0.00757449	-0.246369
-0.097476	0.0532301
-0.0499662	0.233101
0.060607	0.0332441
-0.29167	-0.162213
1.44108	-0.0542429
0.306501	-0.110413
0.0576716	-0.0097582
4.37033	0.735025
0.0216216	0.634104
0.134723	-0.105332
-0.0939595	6.30753
0.491277	0.0645201
-0.240007	-0.422298
-0.132705	-0.0259413
-0.794878	-0.147496
-0.480815	0.130369
0.00323957	-0.0162399
1.80374	-0.389507
-0.374979	-0.429116
-0.0662297	0.227524
5.09904	1.75014
-0.164663	-0.204428
-0.287671	-0.164189
0.0768351	4.40526
-0.318732	-0.122951
-0.0097547	-0.298385
-0.162942	0.0302422
-0.572407	-0.164969
-0.186009	0.0642756
-0.0797913	0.0196538
0.704516	-0.731188
0.035922	-0.191279
-0.0698331	-0.148369
5.41732	1.66096
-0.454234	-0.480123
-0.272514	-0.0117833
-0.0286766	6.68007
-0.447461	-0.46025
0.301654	-0.144132
0.194093	0.086114
-1.1437	-0.263849
-0.387461	-0.0734135
0.265899	0.0880935
1.25879	-1.09919
0.0854997	0.027965
-0.0169215	0.0748351
6.02925	1.18642
-0.0763755	-0.353623
-0.223398	0.032988
-0.146359	5.4584
0.774058	-0.0299745
-0.0197079	-0.315991
-0.105347	-0.14169
-0.280482	0.319332
0.0738248	-0.0798043
-0.0174419	0.254426
1.45652	-0.478822
0.16411	-0.013629
-0.116277	-0.0938585
3.16453	1.11279
-0.0760148	-0.00894308
-0.0424539	0.0562568
-0.0676297	4.33172
0.408037	0.227737
0.259097	-0.221203
0.106122	-0.22707
0.707535	0.379994
-0.359917	0.267082
-0.298201	0.107998
-0.33097	0.129404
0.00346479	-0.514123
0.0495126	-0.263377
7.18897	0.584083
-0.304969	0.158234
-0.327081	0.0319656
0.128852	6.08667
0.44197	-0.492045
0.132499	-0.444879
0.0181551	0.0929085
-0.496237	0.530648
-0.0651559	0.0181791
0.0253461	-0.242854
0.999513	-0.218512
-0.039064	0.27623
0.0316102	-0.12149
3.84728	1.08483
0.0874409	0.0816942
-0.223071	0.198403
